time,x,y,S1,S2,S3,S4
0.400000,0.600000,0.700000,-0.132224,0.153018,-0.179792,0.027040
0.400000,0.700000,0.700000,-0.083224,0.096312,-0.113164,0.017019
0.400000,0.800000,0.700000,-0.038472,0.044522,-0.052312,0.007867
0.400000,0.900000,0.700000,-0.013062,0.015116,-0.017761,0.002671
0.400000,1.000000,0.700000,-0.003257,0.003769,-0.004429,0.000666
0.400000,0.000000,0.800000,-0.001506,0.001742,-0.002047,0.000308
0.400000,0.100000,0.800000,-0.006038,0.006988,-0.008210,0.001235
0.400000,0.200000,0.800000,-0.017784,0.020581,-0.024182,0.003637
0.400000,0.300000,0.800000,-0.038472,0.044522,-0.052312,0.007867
0.400000,0.400000,0.800000,-0.061123,0.070736,-0.083112,0.012500
0.400000,0.500000,0.800000,-0.071323,0.082539,-0.096981,0.014585
0.400000,0.600000,0.800000,-0.061123,0.070736,-0.083112,0.012500
0.400000,0.700000,0.800000,-0.038472,0.044522,-0.052312,0.007867
0.400000,0.800000,0.800000,-0.017784,0.020581,-0.024182,0.003637
0.400000,0.900000,0.800000,-0.006038,0.006988,-0.008210,0.001235
0.400000,1.000000,0.800000,-0.001506,0.001742,-0.002047,0.000308
0.400000,0.000000,0.900000,-0.000511,0.000592,-0.000695,0.000105
0.400000,0.100000,0.900000,-0.002050,0.002372,-0.002787,0.000419
0.400000,0.200000,0.900000,-0.006038,0.006988,-0.008210,0.001235
0.400000,0.300000,0.900000,-0.013062,0.015116,-0.017761,0.002671
0.400000,0.400000,0.900000,-0.020752,0.024016,-0.028218,0.004244
0.400000,0.500000,0.900000,-0.024215,0.028023,-0.032926,0.004952
0.400000,0.600000,0.900000,-0.020752,0.024016,-0.028218,0.004244
0.400000,0.700000,0.900000,-0.013062,0.015116,-0.017761,0.002671
0.400000,0.800000,0.900000,-0.006038,0.006988,-0.008210,0.001235
0.400000,0.900000,0.900000,-0.002050,0.002372,-0.002787,0.000419
0.400000,1.000000,0.900000,-0.000511,0.000592,-0.000695,0.000105
0.400000,0.000000,1.000000,-0.000127,0.000148,-0.000173,0.000026
0.400000,0.100000,1.000000,-0.000511,0.000592,-0.000695,0.000105
0.400000,0.200000,1.000000,-0.001506,0.001742,-0.002047,0.000308
0.400000,0.300000,1.000000,-0.003257,0.003769,-0.004429,0.000666
0.400000,0.400000,1.000000,-0.005175,0.005988,-0.007036,0.001058
0.400000,0.500000,1.000000,-0.006038,0.006988,-0.008210,0.001235
0.400000,0.600000,1.000000,-0.005175,0.005988,-0.007036,0.001058
0.400000,0.700000,1.000000,-0.003257,0.003769,-0.004429,0.000666
0.400000,0.800000,1.000000,-0.001506,0.001742,-0.002047,0.000308
0.400000,0.900000,1.000000,-0.000511,0.000592,-0.000695,0.000105
0.400000,1.000000,1.000000,-0.000127,0.000148,-0.000173,0.000026
0.480000,0.000000,0.000000,-0.000141,0.000167,-0.000205,0.000038
0.480000,0.100000,0.000000,-0.000565,0.000672,-0.000820,0.000152
0.480000,0.200000,0.000000,-0.001664,0.001978,-0.002416,0.000447
0.480000,0.300000,0.000000,-0.003601,0.004279,-0.005226,0.000966
0.480000,0.400000,0.000000,-0.005721,0.006798,-0.008304,0.001535
0.480000,0.500000,0.000000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.600000,0.000000,-0.005721,0.006798,-0.008304,0.001535
0.480000,0.700000,0.000000,-0.003601,0.004279,-0.005226,0.000966
0.480000,0.800000,0.000000,-0.001664,0.001978,-0.002416,0.000447
0.480000,0.900000,0.000000,-0.000565,0.000672,-0.000820,0.000152
0.480000,1.000000,0.000000,-0.000141,0.000167,-0.000205,0.000038
0.480000,0.000000,0.100000,-0.000565,0.000672,-0.000820,0.000152
0.480000,0.100000,0.100000,-0.002266,0.002693,-0.003290,0.000608
0.480000,0.200000,0.100000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.300000,0.100000,-0.014440,0.017160,-0.020960,0.003874
0.480000,0.400000,0.100000,-0.022942,0.027263,-0.033301,0.006155
0.480000,0.500000,0.100000,-0.026770,0.031812,-0.038858,0.007182
0.480000,0.600000,0.100000,-0.022942,0.027263,-0.033301,0.006155
0.480000,0.700000,0.100000,-0.014440,0.017160,-0.020960,0.003874
0.480000,0.800000,0.100000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.900000,0.100000,-0.002266,0.002693,-0.003290,0.000608
0.480000,1.000000,0.100000,-0.000565,0.000672,-0.000820,0.000152
0.480000,0.000000,0.200000,-0.001664,0.001978,-0.002416,0.000447
0.480000,0.100000,0.200000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.200000,0.200000,-0.019661,0.023364,-0.028539,0.005275
0.480000,0.300000,0.200000,-0.042531,0.050542,-0.061736,0.011410
0.480000,0.400000,0.200000,-0.067572,0.080300,-0.098085,0.018129
0.480000,0.500000,0.200000,-0.078848,0.093699,-0.114452,0.021154
0.480000,0.600000,0.200000,-0.067572,0.080300,-0.098085,0.018129
0.480000,0.700000,0.200000,-0.042531,0.050542,-0.061736,0.011410
0.480000,0.800000,0.200000,-0.019661,0.023364,-0.028539,0.005275
0.480000,0.900000,0.200000,-0.006675,0.007932,-0.009689,0.001791
0.480000,1.000000,0.200000,-0.001664,0.001978,-0.002416,0.000447
0.480000,0.000000,0.300000,-0.003601,0.004279,-0.005226,0.000966
0.480000,0.100000,0.300000,-0.014440,0.017160,-0.020960,0.003874
0.480000,0.200000,0.300000,-0.042531,0.050542,-0.061736,0.011410
0.480000,0.300000,0.300000,-0.092005,0.109334,-0.133550,0.024684
0.480000,0.400000,0.300000,-0.146175,0.173708,-0.212181,0.039217
0.480000,0.500000,0.300000,-0.170567,0.202694,-0.247586,0.045760
0.480000,0.600000,0.300000,-0.146175,0.173708,-0.212181,0.039217
0.480000,0.700000,0.300000,-0.092005,0.109334,-0.133550,0.024684
0.480000,0.800000,0.300000,-0.042531,0.050542,-0.061736,0.011410
0.480000,0.900000,0.300000,-0.014440,0.017160,-0.020960,0.003874
0.480000,1.000000,0.300000,-0.003601,0.004279,-0.005226,0.000966
0.480000,0.000000,0.400000,-0.005721,0.006798,-0.008304,0.001535
0.480000,0.100000,0.400000,-0.022942,0.027263,-0.033301,0.006155
0.480000,0.200000,0.400000,-0.067572,0.080300,-0.098085,0.018129
0.480000,0.300000,0.400000,-0.146175,0.173708,-0.212181,0.039217
0.480000,0.400000,0.400000,-0.232239,0.275982,-0.337107,0.062306
0.480000,0.500000,0.400000,-0.270992,0.322034,-0.393359,0.072703
0.480000,0.600000,0.400000,-0.232239,0.275982,-0.337107,0.062306
0.480000,0.700000,0.400000,-0.146175,0.173708,-0.212181,0.039217
0.480000,0.800000,0.400000,-0.067572,0.080300,-0.098085,0.018129
0.480000,0.900000,0.400000,-0.022942,0.027263,-0.033301,0.006155
0.480000,1.000000,0.400000,-0.005721,0.006798,-0.008304,0.001535
0.480000,0.000000,0.500000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.100000,0.500000,-0.026770,0.031812,-0.038858,0.007182
0.480000,0.200000,0.500000,-0.078848,0.093699,-0.114452,0.021154
0.480000,0.300000,0.500000,-0.170567,0.202694,-0.247586,0.045760
0.480000,0.400000,0.500000,-0.270992,0.322034,-0.393359,0.072703
0.480000,0.500000,0.500000,-0.316211,0.375771,-0.458997,0.084835
0.480000,0.600000,0.500000,-0.270992,0.322034,-0.393359,0.072703
0.480000,0.700000,0.500000,-0.170567,0.202694,-0.247586,0.045760
0.480000,0.800000,0.500000,-0.078848,0.093699,-0.114452,0.021154
0.480000,0.900000,0.500000,-0.026770,0.031812,-0.038858,0.007182
0.480000,1.000000,0.500000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.000000,0.600000,-0.005721,0.006798,-0.008304,0.001535
0.480000,0.100000,0.600000,-0.022942,0.027263,-0.033301,0.006155
0.480000,0.200000,0.600000,-0.067572,0.080300,-0.098085,0.018129
0.480000,0.300000,0.600000,-0.146175,0.173708,-0.212181,0.039217
0.480000,0.400000,0.600000,-0.232239,0.275982,-0.337107,0.062306
0.480000,0.500000,0.600000,-0.270992,0.322034,-0.393359,0.072703
0.480000,0.600000,0.600000,-0.232239,0.275982,-0.337107,0.062306
0.480000,0.700000,0.600000,-0.146175,0.173708,-0.212181,0.039217
0.480000,0.800000,0.600000,-0.067572,0.080300,-0.098085,0.018129
0.480000,0.900000,0.600000,-0.022942,0.027263,-0.033301,0.006155
0.480000,1.000000,0.600000,-0.005721,0.006798,-0.008304,0.001535
0.480000,0.000000,0.700000,-0.003601,0.004279,-0.005226,0.000966
0.480000,0.100000,0.700000,-0.014440,0.017160,-0.020960,0.003874
0.480000,0.200000,0.700000,-0.042531,0.050542,-0.061736,0.011410
0.480000,0.300000,0.700000,-0.092005,0.109334,-0.133550,0.024684
0.480000,0.400000,0.700000,-0.146175,0.173708,-0.212181,0.039217
0.480000,0.500000,0.700000,-0.170567,0.202694,-0.247586,0.045760
0.480000,0.600000,0.700000,-0.146175,0.173708,-0.212181,0.039217
0.480000,0.700000,0.700000,-0.092005,0.109334,-0.133550,0.024684
0.480000,0.800000,0.700000,-0.042531,0.050542,-0.061736,0.011410
0.480000,0.900000,0.700000,-0.014440,0.017160,-0.020960,0.003874
0.480000,1.000000,0.700000,-0.003601,0.004279,-0.005226,0.000966
0.480000,0.000000,0.800000,-0.001664,0.001978,-0.002416,0.000447
0.480000,0.100000,0.800000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.200000,0.800000,-0.019661,0.023364,-0.028539,0.005275
0.480000,0.300000,0.800000,-0.042531,0.050542,-0.061736,0.011410
0.480000,0.400000,0.800000,-0.067572,0.080300,-0.098085,0.018129
0.480000,0.500000,0.800000,-0.078848,0.093699,-0.114452,0.021154
0.480000,0.600000,0.800000,-0.067572,0.080300,-0.098085,0.018129
0.480000,0.700000,0.800000,-0.042531,0.050542,-0.061736,0.011410
0.480000,0.800000,0.800000,-0.019661,0.023364,-0.028539,0.005275
0.480000,0.900000,0.800000,-0.006675,0.007932,-0.009689,0.001791
0.480000,1.000000,0.800000,-0.001664,0.001978,-0.002416,0.000447
0.480000,0.000000,0.900000,-0.000565,0.000672,-0.000820,0.000152
0.480000,0.100000,0.900000,-0.002266,0.002693,-0.003290,0.000608
0.480000,0.200000,0.900000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.300000,0.900000,-0.014440,0.017160,-0.020960,0.003874
0.480000,0.400000,0.900000,-0.022942,0.027263,-0.033301,0.006155
0.480000,0.500000,0.900000,-0.026770,0.031812,-0.038858,0.007182
0.480000,0.600000,0.900000,-0.022942,0.027263,-0.033301,0.006155
0.480000,0.700000,0.900000,-0.014440,0.017160,-0.020960,0.003874
0.480000,0.800000,0.900000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.900000,0.900000,-0.002266,0.002693,-0.003290,0.000608
0.480000,1.000000,0.900000,-0.000565,0.000672,-0.000820,0.000152
0.480000,0.000000,1.000000,-0.000141,0.000167,-0.000205,0.000038
0.480000,0.100000,1.000000,-0.000565,0.000672,-0.000820,0.000152
0.480000,0.200000,1.000000,-0.001664,0.001978,-0.002416,0.000447
0.480000,0.300000,1.000000,-0.003601,0.004279,-0.005226,0.000966
0.480000,0.400000,1.000000,-0.005721,0.006798,-0.008304,0.001535
0.480000,0.500000,1.000000,-0.006675,0.007932,-0.009689,0.001791
0.480000,0.600000,1.000000,-0.005721,0.006798,-0.008304,0.001535
0.480000,0.700000,1.000000,-0.003601,0.004279,-0.005226,0.000966
0.480000,0.800000,1.000000,-0.001664,0.001978,-0.002416,0.000447
0.480000,0.900000,1.000000,-0.000565,0.000672,-0.000820,0.000152
0.480000,1.000000,1.000000,-0.000141,0.000167,-0.000205,0.000038
0.560000,0.000000,0.000000,-0.000152,0.000184,-0.000234,0.000051
0.560000,0.100000,0.000000,-0.000608,0.000739,-0.000938,0.000205
0.560000,0.200000,0.000000,-0.001791,0.002178,-0.002763,0.000603
0.560000,0.300000,0.000000,-0.003875,0.004711,-0.005976,0.001305
0.560000,0.400000,0.000000,-0.006157,0.007484,-0.009494,0.002074
0.560000,0.500000,0.000000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.600000,0.000000,-0.006157,0.007484,-0.009494,0.002074
0.560000,0.700000,0.000000,-0.003875,0.004711,-0.005976,0.001305
0.560000,0.800000,0.000000,-0.001791,0.002178,-0.002763,0.000603
0.560000,0.900000,0.000000,-0.000608,0.000739,-0.000938,0.000205
0.560000,1.000000,0.000000,-0.000152,0.000184,-0.000234,0.000051
0.560000,0.000000,0.100000,-0.000608,0.000739,-0.000938,0.000205
0.560000,0.100000,0.100000,-0.002439,0.002965,-0.003761,0.000822
0.560000,0.200000,0.100000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.300000,0.100000,-0.015542,0.018891,-0.023966,0.005235
0.560000,0.400000,0.100000,-0.024693,0.030014,-0.038076,0.008317
0.560000,0.500000,0.100000,-0.028813,0.035022,-0.044430,0.009704
0.560000,0.600000,0.100000,-0.024693,0.030014,-0.038076,0.008317
0.560000,0.700000,0.100000,-0.015542,0.018891,-0.023966,0.005235
0.560000,0.800000,0.100000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.900000,0.100000,-0.002439,0.002965,-0.003761,0.000822
0.560000,1.000000,0.100000,-0.000608,0.000739,-0.000938,0.000205
0.560000,0.000000,0.200000,-0.001791,0.002178,-0.002763,0.000603
0.560000,0.100000,0.200000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.200000,0.200000,-0.021162,0.025721,-0.032631,0.007127
0.560000,0.300000,0.200000,-0.045777,0.055642,-0.070589,0.015418
0.560000,0.400000,0.200000,-0.072730,0.088402,-0.112150,0.024496
0.560000,0.500000,0.200000,-0.084866,0.103153,-0.130864,0.028584
0.560000,0.600000,0.200000,-0.072730,0.088402,-0.112150,0.024496
0.560000,0.700000,0.200000,-0.045777,0.055642,-0.070589,0.015418
0.560000,0.800000,0.200000,-0.021162,0.025721,-0.032631,0.007127
0.560000,0.900000,0.200000,-0.007185,0.008733,-0.011079,0.002420
0.560000,1.000000,0.200000,-0.001791,0.002178,-0.002763,0.000603
0.560000,0.000000,0.300000,-0.003875,0.004711,-0.005976,0.001305
0.560000,0.100000,0.300000,-0.015542,0.018891,-0.023966,0.005235
0.560000,0.200000,0.300000,-0.045777,0.055642,-0.070589,0.015418
0.560000,0.300000,0.300000,-0.099027,0.120366,-0.152701,0.033353
0.560000,0.400000,0.300000,-0.157332,0.191234,-0.242608,0.052991
0.560000,0.500000,0.300000,-0.183585,0.223145,-0.283091,0.061833
0.560000,0.600000,0.300000,-0.157332,0.191234,-0.242608,0.052991
0.560000,0.700000,0.300000,-0.099027,0.120366,-0.152701,0.033353
0.560000,0.800000,0.300000,-0.045777,0.055642,-0.070589,0.015418
0.560000,0.900000,0.300000,-0.015542,0.018891,-0.023966,0.005235
0.560000,1.000000,0.300000,-0.003875,0.004711,-0.005976,0.001305
0.560000,0.000000,0.400000,-0.006157,0.007484,-0.009494,0.002074
0.560000,0.100000,0.400000,-0.024693,0.030014,-0.038076,0.008317
0.560000,0.200000,0.400000,-0.072730,0.088402,-0.112150,0.024496
0.560000,0.300000,0.400000,-0.157332,0.191234,-0.242608,0.052991
0.560000,0.400000,0.400000,-0.249965,0.303828,-0.385449,0.084191
0.560000,0.500000,0.400000,-0.291676,0.354527,-0.449767,0.098239
0.560000,0.600000,0.400000,-0.249965,0.303828,-0.385449,0.084191
0.560000,0.700000,0.400000,-0.157332,0.191234,-0.242608,0.052991
0.560000,0.800000,0.400000,-0.072730,0.088402,-0.112150,0.024496
0.560000,0.900000,0.400000,-0.024693,0.030014,-0.038076,0.008317
0.560000,1.000000,0.400000,-0.006157,0.007484,-0.009494,0.002074
0.560000,0.000000,0.500000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.100000,0.500000,-0.028813,0.035022,-0.044430,0.009704
0.560000,0.200000,0.500000,-0.084866,0.103153,-0.130864,0.028584
0.560000,0.300000,0.500000,-0.183585,0.223145,-0.283091,0.061833
0.560000,0.400000,0.500000,-0.291676,0.354527,-0.449767,0.098239
0.560000,0.500000,0.500000,-0.340346,0.413685,-0.524818,0.114632
0.560000,0.600000,0.500000,-0.291676,0.354527,-0.449767,0.098239
0.560000,0.700000,0.500000,-0.183585,0.223145,-0.283091,0.061833
0.560000,0.800000,0.500000,-0.084866,0.103153,-0.130864,0.028584
0.560000,0.900000,0.500000,-0.028813,0.035022,-0.044430,0.009704
0.560000,1.000000,0.500000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.000000,0.600000,-0.006157,0.007484,-0.009494,0.002074
0.560000,0.100000,0.600000,-0.024693,0.030014,-0.038076,0.008317
0.560000,0.200000,0.600000,-0.072730,0.088402,-0.112150,0.024496
0.560000,0.300000,0.600000,-0.157332,0.191234,-0.242608,0.052991
0.560000,0.400000,0.600000,-0.249965,0.303828,-0.385449,0.084191
0.560000,0.500000,0.600000,-0.291676,0.354527,-0.449767,0.098239
0.560000,0.600000,0.600000,-0.249965,0.303828,-0.385449,0.084191
0.560000,0.700000,0.600000,-0.157332,0.191234,-0.242608,0.052991
0.560000,0.800000,0.600000,-0.072730,0.088402,-0.112150,0.024496
0.560000,0.900000,0.600000,-0.024693,0.030014,-0.038076,0.008317
0.560000,1.000000,0.600000,-0.006157,0.007484,-0.009494,0.002074
0.560000,0.000000,0.700000,-0.003875,0.004711,-0.005976,0.001305
0.560000,0.100000,0.700000,-0.015542,0.018891,-0.023966,0.005235
0.560000,0.200000,0.700000,-0.045777,0.055642,-0.070589,0.015418
0.560000,0.300000,0.700000,-0.099027,0.120366,-0.152701,0.033353
0.560000,0.400000,0.700000,-0.157332,0.191234,-0.242608,0.052991
0.560000,0.500000,0.700000,-0.183585,0.223145,-0.283091,0.061833
0.560000,0.600000,0.700000,-0.157332,0.191234,-0.242608,0.052991
0.560000,0.700000,0.700000,-0.099027,0.120366,-0.152701,0.033353
0.560000,0.800000,0.700000,-0.045777,0.055642,-0.070589,0.015418
0.560000,0.900000,0.700000,-0.015542,0.018891,-0.023966,0.005235
0.560000,1.000000,0.700000,-0.003875,0.004711,-0.005976,0.001305
0.560000,0.000000,0.800000,-0.001791,0.002178,-0.002763,0.000603
0.560000,0.100000,0.800000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.200000,0.800000,-0.021162,0.025721,-0.032631,0.007127
0.560000,0.300000,0.800000,-0.045777,0.055642,-0.070589,0.015418
0.560000,0.400000,0.800000,-0.072730,0.088402,-0.112150,0.024496
0.560000,0.500000,0.800000,-0.084866,0.103153,-0.130864,0.028584
0.560000,0.600000,0.800000,-0.072730,0.088402,-0.112150,0.024496
0.560000,0.700000,0.800000,-0.045777,0.055642,-0.070589,0.015418
0.560000,0.800000,0.800000,-0.021162,0.025721,-0.032631,0.007127
0.560000,0.900000,0.800000,-0.007185,0.008733,-0.011079,0.002420
0.560000,1.000000,0.800000,-0.001791,0.002178,-0.002763,0.000603
0.560000,0.000000,0.900000,-0.000608,0.000739,-0.000938,0.000205
0.560000,0.100000,0.900000,-0.002439,0.002965,-0.003761,0.000822
0.560000,0.200000,0.900000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.300000,0.900000,-0.015542,0.018891,-0.023966,0.005235
0.560000,0.400000,0.900000,-0.024693,0.030014,-0.038076,0.008317
0.560000,0.500000,0.900000,-0.028813,0.035022,-0.044430,0.009704
0.560000,0.600000,0.900000,-0.024693,0.030014,-0.038076,0.008317
0.560000,0.700000,0.900000,-0.015542,0.018891,-0.023966,0.005235
0.560000,0.800000,0.900000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.900000,0.900000,-0.002439,0.002965,-0.003761,0.000822
0.560000,1.000000,0.900000,-0.000608,0.000739,-0.000938,0.000205
0.560000,0.000000,1.000000,-0.000152,0.000184,-0.000234,0.000051
0.560000,0.100000,1.000000,-0.000608,0.000739,-0.000938,0.000205
0.560000,0.200000,1.000000,-0.001791,0.002178,-0.002763,0.000603
0.560000,0.300000,1.000000,-0.003875,0.004711,-0.005976,0.001305
0.560000,0.400000,1.000000,-0.006157,0.007484,-0.009494,0.002074
0.560000,0.500000,1.000000,-0.007185,0.008733,-0.011079,0.002420
0.560000,0.600000,1.000000,-0.006157,0.007484,-0.009494,0.002074
0.560000,0.700000,1.000000,-0.003875,0.004711,-0.005976,0.001305
0.560000,0.800000,1.000000,-0.001791,0.002178,-0.002763,0.000603
0.560000,0.900000,1.000000,-0.000608,0.000739,-0.000938,0.000205
0.560000,1.000000,1.000000,-0.000152,0.000184,-0.000234,0.000051
0.640000,0.000000,0.000000,-0.000160,0.000198,-0.000261,0.000066
0.640000,0.100000,0.000000,-0.000642,0.000796,-0.001047,0.000263
0.640000,0.200000,0.000000,-0.001892,0.002343,-0.003084,0.000775
0.640000,0.300000,0.000000,-0.004093,0.005069,-0.006672,0.001677
0.640000,0.400000,0.000000,-0.006503,0.008054,-0.010600,0.002664
0.640000,0.500000,0.000000,-0.007588,0.009397,-0.012369,0.003109
0.640000,0.600000,0.000000,-0.006503,0.008054,-0.010600,0.002664
0.640000,0.700000,0.000000,-0.004093,0.005069,-0.006672,0.001677
0.640000,0.800000,0.000000,-0.001892,0.002343,-0.003084,0.000775
0.640000,0.900000,0.000000,-0.000642,0.000796,-0.001047,0.000263
0.640000,1.000000,0.000000,-0.000160,0.000198,-0.000261,0.000066
0.640000,0.000000,0.100000,-0.000642,0.000796,-0.001047,0.000263
0.640000,0.100000,0.100000,-0.002576,0.003191,-0.004199,0.001055
0.640000,0.200000,0.100000,-0.007588,0.009397,-0.012369,0.003109
0.640000,0.300000,0.100000,-0.016416,0.020329,-0.026756,0.006725
0.640000,0.400000,0.100000,-0.026081,0.032298,-0.042509,0.010684
0.640000,0.500000,0.100000,-0.030433,0.037687,-0.049603,0.012467
0.640000,0.600000,0.100000,-0.026081,0.032298,-0.042509,0.010684
0.640000,0.700000,0.100000,-0.016416,0.020329,-0.026756,0.006725
0.640000,0.800000,0.100000,-0.007588,0.009397,-0.012369,0.003109
0.640000,0.900000,0.100000,-0.002576,0.003191,-0.004199,0.001055
0.640000,1.000000,0.100000,-0.000642,0.000796,-0.001047,0.000263
0.640000,0.000000,0.200000,-0.001892,0.002343,-0.003084,0.000775
0.640000,0.100000,0.200000,-0.007588,0.009397,-0.012369,0.003109
0.640000,0.200000,0.200000,-0.022351,0.027679,-0.036430,0.009156
0.640000,0.300000,0.200000,-0.048351,0.059877,-0.078807,0.019807
0.640000,0.400000,0.200000,-0.076819,0.095130,-0.125207,0.031469
0.640000,0.500000,0.200000,-0.089637,0.111004,-0.146100,0.036720
0.640000,0.600000,0.200000,-0.076819,0.095130,-0.125207,0.031469
0.640000,0.700000,0.200000,-0.048351,0.059877,-0.078807,0.019807
0.640000,0.800000,0.200000,-0.022351,0.027679,-0.036430,0.009156
0.640000,0.900000,0.200000,-0.007588,0.009397,-0.012369,0.003109
0.640000,1.000000,0.200000,-0.001892,0.002343,-0.003084,0.000775
0.640000,0.000000,0.300000,-0.004093,0.005069,-0.006672,0.001677
0.640000,0.100000,0.300000,-0.016416,0.020329,-0.026756,0.006725
0.640000,0.200000,0.300000,-0.048351,0.059877,-0.078807,0.019807
0.640000,0.300000,0.300000,-0.104594,0.129527,-0.170479,0.042848
0.640000,0.400000,0.300000,-0.166177,0.205789,-0.270852,0.068075
0.640000,0.500000,0.300000,-0.193906,0.240128,-0.316048,0.079435
0.640000,0.600000,0.300000,-0.166177,0.205789,-0.270852,0.068075
0.640000,0.700000,0.300000,-0.104594,0.129527,-0.170479,0.042848
0.640000,0.800000,0.300000,-0.048351,0.059877,-0.078807,0.019807
0.640000,0.900000,0.300000,-0.016416,0.020329,-0.026756,0.006725
0.640000,1.000000,0.300000,-0.004093,0.005069,-0.006672,0.001677
0.640000,0.000000,0.400000,-0.006503,0.008054,-0.010600,0.002664
0.640000,0.100000,0.400000,-0.026081,0.032298,-0.042509,0.010684
0.640000,0.200000,0.400000,-0.076819,0.095130,-0.125207,0.031469
0.640000,0.300000,0.400000,-0.166177,0.205789,-0.270852,0.068075
0.640000,0.400000,0.400000,-0.264017,0.326953,-0.430323,0.108157
0.640000,0.500000,0.400000,-0.308073,0.381510,-0.502129,0.126204
0.640000,0.600000,0.400000,-0.264017,0.326953,-0.430323,0.108157
0.640000,0.700000,0.400000,-0.166177,0.205789,-0.270852,0.068075
0.640000,0.800000,0.400000,-0.076819,0.095130,-0.125207,0.031469
0.640000,0.900000,0.400000,-0.026081,0.032298,-0.042509,0.010684
0.640000,1.000000,0.400000,-0.006503,0.008054,-0.010600,0.002664
0.640000,0.000000,0.500000,-0.007588,0.009397,-0.012369,0.003109
0.640000,0.100000,0.500000,-0.030433,0.037687,-0.049603,0.012467
0.640000,0.200000,0.500000,-0.089637,0.111004,-0.146100,0.036720
0.640000,0.300000,0.500000,-0.193906,0.240128,-0.316048,0.079435
0.640000,0.400000,0.500000,-0.308073,0.381510,-0.502129,0.126204
0.640000,0.500000,0.500000,-0.359479,0.445171,-0.585917,0.147263
0.640000,0.600000,0.500000,-0.308073,0.381510,-0.502129,0.126204
0.640000,0.700000,0.500000,-0.193906,0.240128,-0.316048,0.079435
0.640000,0.800000,0.500000,-0.089637,0.111004,-0.146100,0.036720
0.640000,0.900000,0.500000,-0.030433,0.037687,-0.049603,0.012467
0.640000,1.000000,0.500000,-0.007588,0.009397,-0.012369,0.003109
0.640000,0.000000,0.600000,-0.006503,0.008054,-0.010600,0.002664
0.640000,0.100000,0.600000,-0.026081,0.032298,-0.042509,0.010684
0.640000,0.200000,0.600000,-0.076819,0.095130,-0.125207,0.031469
0.640000,0.300000,0.600000,-0.166177,0.205789,-0.270852,0.068075
0.640000,0.400000,0.600000,-0.264017,0.326953,-0.430323,0.108157
0.640000,0.500000,0.600000,-0.308073,0.381510,-0.502129,0.126204
0.640000,0.600000,0.600000,-0.264017,0.326953,-0.430323,0.108157
0.640000,0.700000,0.600000,-0.166177,0.205789,-0.270852,0.068075
0.640000,0.800000,0.600000,-0.076819,0.095130,-0.125207,0.031469
0.640000,0.900000,0.600000,-0.026081,0.032298,-0.042509,0.010684
0.640000,1.000000,0.600000,-0.006503,0.008054,-0.010600,0.002664
0.640000,0.000000,0.700000,-0.004093,0.005069,-0.006672,0.001677
0.640000,0.100000,0.700000,-0.016416,0.020329,-0.026756,0.006725
0.640000,0.200000,0.700000,-0.048351,0.059877,-0.078807,0.019807
0.640000,0.300000,0.700000,-0.104594,0.129527,-0.170479,0.042848
0.640000,0.400000,0.700000,-0.166177,0.205789,-0.270852,0.068075
0.640000,0.500000,0.700000,-0.193906,0.240128,-0.316048,0.079435
0.640000,0.600000,0.700000,-0.166177,0.205789,-0.270852,0.068075
0.640000,0.700000,0.700000,-0.104594,0.129527,-0.170479,0.042848
0.640000,0.800000,0.700000,-0.048351,0.059877,-0.078807,0.019807
0.640000,0.900000,0.700000,-0.016416,0.020329,-0.026756,0.006725
0.640000,1.000000,0.700000,-0.004093,0.005069,-0.006672,0.001677
0.640000,0.000000,0.800000,-0.001892,0.002343,-0.003084,0.000775
0.640000,0.100000,0.800000,-0.007588,0.009397,-0.012369,0.003109
0.640000,0.200000,0.800000,-0.022351,0.027679,-0.036430,0.009156
0.640000,0.300000,0.800000,-0.048351,0.059877,-0.078807,0.019807
0.640000,0.400000,0.800000,-0.076819,0.095130,-0.125207,0.031469
0.640000,0.500000,0.800000,-0.089637,0.111004,-0.146100,0.036720
0.640000,0.600000,0.800000,-0.076819,0.095130,-0.125207,0.031469
0.640000,0.700000,0.800000,-0.048351,0.059877,-0.078807,0.019807
0.640000,0.800000,0.800000,-0.022351,0.027679,-0.036430,0.009156
